g_mean,d_mean,P0_mean
40.8002,0.37174,29.7893
39.0514,0.395208,20.4047
35.6655,0.356366,29.9289
41.1178,0.456898,34.4541
39.0514,0.395208,20.4047
38.8465,0.375199,27.9995
37.0938,0.409236,39.3333
36.7419,0.383005,32.8771
37.6252,0.451903,26.0071
39.3263,0.390375,27.2226
34.9332,0.402203,35.7463
35.9598,0.3575,33.0661
40.8002,0.37174,29.7893
41.3366,0.366322,37.9164
38.8465,0.375199,27.9995
34.9332,0.402203,35.7463
39.6506,0.314635,26.5409
34.4608,0.442995,30.3809
35.6655,0.356366,29.9289
39.6506,0.314635,26.5409
50.4697,0.393015,28.7516
40.8002,0.37174,29.7893
39.3263,0.390375,27.2226
36.7419,0.383005,32.8771
41.5915,0.4205400000000001,39.6316
35.6655,0.356366,29.9289
35.6655,0.356366,29.9289
39.3263,0.390375,27.2226
39.6506,0.314635,26.5409
36.8261,0.40756,41.3465
38.8465,0.375199,27.9995
38.2092,0.385398,29.1784
34.9332,0.402203,35.7463
35.9598,0.3575,33.0661
34.9332,0.402203,35.7463
37.3983,0.355357,35.2667
40.8002,0.37174,29.7893
27.3119,0.516914,35.7023
36.7419,0.383005,32.8771
37.6252,0.451903,26.0071
36.7419,0.383005,32.8771
43.9392,0.400745,29.7754
33.9415,0.48994,40.1337
43.9392,0.400745,29.7754
35.6655,0.356366,29.9289
40.8002,0.37174,29.7893
36.7419,0.383005,32.8771
39.0514,0.395208,20.4047
23.6363,0.512292,28.014
42.4244,0.340414,23.5631
35.6655,0.356366,29.9289
35.6655,0.356366,29.9289
35.9598,0.3575,33.0661
35.6655,0.356366,29.9289
36.7419,0.383005,32.8771
39.4975,0.306136,27.6994
36.7419,0.383005,32.8771
39.32,0.383745,31.5524
29.1986,0.483061,34.8933
39.3263,0.390375,27.2226
39.6506,0.314635,26.5409
35.4776,0.468801,32.0843
35.1186,0.378495,22.4417
37.6252,0.451903,26.0071
37.6252,0.451903,26.0071
43.9392,0.400745,29.7754
25.9853,0.473594,34.754
35.6655,0.356366,29.9289
41.1178,0.456898,34.4541
35.6655,0.356366,29.9289
36.7419,0.383005,32.8771
33.9415,0.48994,40.1337
36.7419,0.383005,32.8771
37.0938,0.409236,39.3333
35.9598,0.3575,33.0661
38.8465,0.375199,27.9995
41.2476,0.35033,19.4882
35.6655,0.356366,29.9289
27.4307,0.483663,31.9133
41.2476,0.35033,19.4882
48.7305,0.422474,28.4199
30.4042,0.492602,41.6671
37.6252,0.451903,26.0071
35.9598,0.3575,33.0661
39.0514,0.395208,20.4047
42.4244,0.340414,23.5631
40.8002,0.37174,29.7893
40.8002,0.37174,29.7893
35.6871,0.482876,32.6955
41.119,0.396935,39.295
29.2777,0.421749,26.4794
34.9332,0.402203,35.7463
41.2476,0.35033,19.4882
35.9598,0.3575,33.0661
36.7419,0.383005,32.8771
34.9332,0.402203,35.7463
24.3578,0.511415,35.7805
38.2092,0.385398,29.1784
37.0938,0.409236,39.3333
27.4307,0.483663,31.9133
34.9332,0.402203,35.7463
43.9392,0.400745,29.7754
39.32,0.383745,31.5524
35.6871,0.482876,32.6955
29.589,0.482397,37.5396
39.6226,0.396619,32.8338
35.6655,0.356366,29.9289
36.7419,0.383005,32.8771
36.7419,0.383005,32.8771
35.6655,0.356366,29.9289
37.6252,0.451903,26.0071
39.6226,0.396619,32.8338
50.333,0.401345,29.3385
41.3366,0.366322,37.9164
32.4017,0.438757,36.6693
43.9392,0.40074499999999996,29.7754
30.6287,0.472648,37.1622
32.0489,0.433333,30.8075
36.7419,0.383005,32.8771
39.0514,0.395208,20.4047
35.6655,0.356366,29.9289
39.6226,0.396619,32.8338
38.8465,0.375199,27.9995
39.4975,0.306136,27.6994
36.7419,0.383005,32.8771
40.8002,0.37174,29.7893
35.6655,0.356366,29.9289
40.8002,0.37174,29.7893
36.7419,0.383005,32.8771
34.9332,0.402203,35.7463
35.6655,0.356366,29.9289
37.6252,0.451903,26.007099999999998
39.3263,0.390375,27.2226
35.6871,0.482876,32.6955
41.3366,0.366322,37.9164
37.0938,0.409236,39.3333
39.0514,0.395208,20.4047
34.4608,0.442995,30.3809
39.6226,0.396619,32.8338
37.0938,0.409236,39.3333
35.1186,0.378495,22.4417
