g_mean,d_mean,P0_mean
35.6955,0.388358,54.8848
48.9624,0.354186,54.4415
34.5803,0.352566,47.4996
37.7559,0.386867,56.258
40.015,0.392555,53.831
40.4573,0.436498,58.9818
40.4573,0.436498,58.9818
43.2777,0.41206,53.188
41.1615,0.380251,51.756
35.6955,0.388358,54.8848
48.9624,0.354186,54.4415
42.9783,0.372162,48.2309
48.9624,0.354186,54.4415
37.5223,0.426879,62.4963
56.39,0.376053,42.3526
49.3605,0.314377,53.3324
43.2517,0.403477,55.2112
38.6781,0.458811,50.7312
39.3466,0.449437,65.8758
40.6727,0.363686,58.2594
36.8634,0.417139,49.771
48.9624,0.354186,54.4415
43.2777,0.41206,53.188
32.8295,0.381065,60.9982
33.4001,0.437117,56.4207
47.026199999999996,0.442329,44.3844
29.0329,0.456816,53.812
43.2777,0.41206,53.188
36.6752,0.399642,52.467999999999996
35.6955,0.388358,54.884800000000006
48.9624,0.354186,54.4415
35.6427,0.3619,50.5024
40.4573,0.436498,58.9818
36.8634,0.417139,49.771
42.9783,0.372162,48.2309
48.9624,0.354186,54.4415
36.6752,0.399642,52.468
43.2517,0.403477,55.2112
39.7224,0.371206,55.4158
38.6781,0.458811,50.7312
34.5803,0.352566,47.4996
43.2777,0.41206,53.188
40.6727,0.363686,58.2594
48.9624,0.35418600000000006,54.4415
48.9624,0.354186,54.4415
33.4969,0.411994,51.9886
40.015,0.392555,53.831
41.1615,0.380251,51.756
43.2777,0.41206000000000004,53.18800000000001
36.8634,0.417139,49.771
35.6955,0.388358,54.8848
36.6752,0.399642,52.467999999999996
39.3466,0.449437,65.8758
38.6781,0.458811,50.7312
43.2517,0.403477,55.2112
35.6955,0.388358,54.8848
36.6752,0.399642,52.468
39.3466,0.449437,65.8758
64.7623,0.460944,61.1294
41.9228,0.399778,46.3849
41.1615,0.380251,51.756
48.9624,0.354186,54.4415
43.5589,0.386604,57.4492
48.9624,0.354186,54.4415
43.5589,0.386604,57.4492
43.5589,0.386604,57.4492
52.3774,0.430515,47.799
42.9783,0.372162,48.2309
38.6781,0.458811,50.7312
38.6781,0.458811,50.7312
48.6149,0.43850799999999995,52.8502
48.6149,0.43850799999999995,52.8502
42.9783,0.372162,48.2309
43.3611,0.477112,51.2882
38.6781,0.458811,50.7312
43.5589,0.386604,57.4492
37.7559,0.386867,56.258
42.2214,0.438767,48.671
41.9228,0.399778,46.3849
43.2517,0.403477,55.2112
43.3611,0.477112,51.2882
42.8484,0.370523,44.4513
43.2517,0.403477,55.2112
38.6781,0.458811,50.7312
38.6781,0.458811,50.7312
36.6752,0.399642,52.468
49.3605,0.314377,53.3324
43.5589,0.386604,57.4492
40.4573,0.436498,58.9818
40.6727,0.363686,58.2594
35.6955,0.388358,54.8848
40.015,0.392555,53.831
41.1615,0.380251,51.756
35.6955,0.388358,54.8848
38.6246,0.350964,47.5548
43.2777,0.41206,53.188
41.587,0.432112,45.8918
52.3774,0.430515,47.799
35.6955,0.388358,54.8848
38.6781,0.458811,50.7312
50.8336,0.305657,32.6765
35.6955,0.388358,54.8848
35.6955,0.388358,54.8848
38.6781,0.458811,50.7312
43.5589,0.386604,57.4492
42.8484,0.370523,44.4513
38.6781,0.458811,50.7312
47.3611,0.43723,61.5736
41.5915,0.4205400000000001,39.6316
48.6149,0.438508,52.8502
42.21,0.393341,61.9921
35.6955,0.388358,54.8848
37.7559,0.386867,56.258
48.6149,0.438508,52.8502
42.9783,0.372162,48.2309
38.6781,0.458811,50.7312
37.2156,0.355597,73.4015
42.8484,0.370523,44.4513
41.3353,0.389544,35.5017
35.6955,0.388358,54.8848
36.8261,0.40756,41.3465
42.9783,0.372162,48.2309
38.6781,0.458811,50.7312
40.015,0.392555,53.831
43.2517,0.403477,55.2112
35.6955,0.388358,54.8848
43.6735,0.344704,70.3294
41.587,0.432112,45.89180000000001
43.2517,0.403477,55.2112
41.9228,0.399778,46.3849
47.0262,0.442329,44.3844
62.4246,0.439093,54.0353
40.6727,0.363686,58.2594
43.2517,0.403477,55.2112
41.9228,0.399778,46.3849
33.2773,0.471513,58.5634
41.1615,0.380251,51.756
43.5589,0.386604,57.4492
41.1615,0.380251,51.756
41.1615,0.380251,51.756
41.587,0.432112,45.8918
35.6427,0.3619,50.5024
40.4573,0.436498,58.9818
38.6781,0.458811,50.7312
43.5589,0.386604,57.4492
36.8634,0.417139,49.771
42.9783,0.372162,48.2309
35.5456,0.434081,45.478
49.3605,0.314377,53.3324
48.6029,0.464231,45.6048
