g_mean,d_mean,P0_mean
39.0514,0.395208,20.4047
44.3416,0.427828,33.6379
38.2092,0.385398,29.1784
41.3366,0.366322,37.9164
40.8002,0.37174,29.7893
43.5342,0.399484,33.3972
43.5342,0.399484,33.3972
43.5342,0.399484,33.3972
43.5342,0.399484,33.3972
39.6226,0.396619,32.8338
40.8002,0.37174,29.7893
36.7419,0.383005,32.8771
36.236,0.380193,29.8973
41.1178,0.456898,34.4541
43.5342,0.399484,33.3972
43.5342,0.399484,33.3972
43.9392,0.400745,29.7754
39.6226,0.396619,32.8338
43.5342,0.399484,33.3972
35.6655,0.356366,29.9289
38.2092,0.385398,29.1784
43.5342,0.399484,33.3972
41.1178,0.456898,34.4541
41.1178,0.456898,34.4541
43.5342,0.399484,33.3972
43.5342,0.399484,33.3972
35.6655,0.356366,29.9289
43.9392,0.400745,29.7754
35.9598,0.3575,33.0661
41.1178,0.456898,34.4541
33.9415,0.48994,40.1337
41.3366,0.366322,37.9164
35.6871,0.482876,32.6955
39.6226,0.396619,32.8338
45.5824,0.409293,33.9663
39.6226,0.396619,32.8338
43.5342,0.399484,33.3972
35.9598,0.3575,33.0661
39.6226,0.396619,32.8338
45.5824,0.409293,33.9663
35.9598,0.3575,33.0661
39.6226,0.396619,32.8338
32.4017,0.438757,36.6693
40.8002,0.37174,29.7893
43.5342,0.399484,33.3972
40.8002,0.37174,29.7893
35.9598,0.3575,33.0661
43.5342,0.399484,33.3972
39.6226,0.396619,32.8338
29.589,0.482397,37.5396
41.3366,0.366322,37.9164
41.3366,0.366322,37.9164
37.3888,0.487203,43.4648
40.8002,0.37174,29.7893
38.2092,0.385398,29.1784
37.3983,0.355357,35.2667
41.1178,0.456898,34.4541
40.8002,0.37174,29.7893
34.4504,0.358931,35.9231
40.8002,0.37174,29.7893
37.3888,0.487203,43.4648
41.1178,0.456898,34.4541
45.5824,0.409293,33.9663
39.6226,0.396619,32.8338
43.5342,0.399484,33.3972
42.4244,0.340414,23.5631
45.5824,0.409293,33.9663
40.8002,0.37174,29.7893
41.1178,0.456898,34.4541
41.1178,0.456898,34.4541
38.2092,0.385398,29.1784
38.8465,0.375199,27.9995
38.8465,0.375199,27.9995
38.2092,0.385398,29.1784
27.4307,0.483663,31.9133
43.5342,0.399484,33.3972
43.5342,0.399484,33.3972
41.1178,0.456898,34.4541
32.2722,0.400626,32.3511
39.6226,0.396619,32.8338
47.1648,0.423081,38.7106
30.4042,0.492602,41.6671
40.8002,0.37174,29.7893
40.8002,0.37174,29.7893
41.3366,0.366322,37.9164
36.8261,0.40756,41.3465
41.3366,0.366322,37.9164
43.5342,0.399484,33.3972
39.4975,0.306136,27.6994
35.9598,0.3575,33.0661
36.7419,0.383005,32.8771
41.3366,0.366322,37.9164
43.5342,0.399484,33.3972
43.5342,0.399484,33.3972
38.8465,0.375199,27.9995
39.6506,0.314635,26.5409
43.5342,0.399484,33.3972
35.9598,0.3575,33.0661
41.3366,0.366322,37.9164
44.3416,0.427828,33.6379
41.1178,0.456898,34.4541
41.2476,0.35033,19.4882
43.5342,0.399484,33.3972
47.7117,0.412029,34.2624
39.6226,0.396619,32.8338
43.5342,0.399484,33.3972
35.9598,0.3575,33.0661
40.8002,0.37174,29.789300000000004
43.9392,0.400745,29.7754
43.5342,0.399484,33.3972
40.8002,0.37174,29.7893
40.8002,0.37174,29.7893
38.8465,0.375199,27.9995
45.5824,0.409293,33.9663
41.1178,0.456898,34.4541
34.4504,0.358931,35.9231
41.2476,0.35033,19.4882
34.4504,0.35893099999999994,35.9231
41.3366,0.366322,37.9164
37.3983,0.355357,35.2667
35.9598,0.3575,33.0661
35.9598,0.3575,33.0661
41.119,0.396935,39.295
43.5342,0.399484,33.3972
39.3263,0.390375,27.2226
67.4572,0.47655,34.8615
39.7081,0.450181,38.6416
41.3366,0.366322,37.9164
39.6226,0.396619,32.8338
41.1178,0.456898,34.4541
41.1178,0.456898,34.4541
40.8002,0.37174,29.7893
35.9598,0.3575,33.0661
34.4504,0.358931,35.9231
43.5342,0.399484,33.3972
37.0938,0.409236,39.3333
37.3983,0.355357,35.2667
39.3263,0.390375,27.2226
39.3263,0.390375,27.2226
39.7081,0.450181,38.6416
31.1484,0.41916,31.5983
43.5342,0.399484,33.3972
39.7081,0.450181,38.6416
38.2092,0.385398,29.1784
40.8002,0.37174,29.7893
43.5342,0.399484,33.3972
41.1178,0.456898,34.4541
36.7419,0.383005,32.8771
38.2092,0.385398,29.1784
43.5342,0.399484,33.3972
39.6506,0.314635,26.540900000000004
38.2092,0.385398,29.1784
38.8465,0.375199,27.9995
39.6226,0.396619,32.8338
43.5342,0.399484,33.3972
35.6655,0.356366,29.9289
43.5342,0.399484,33.3972
43.5342,0.399484,33.3972
39.6226,0.396619,32.8338
43.5342,0.399484,33.3972
38.8465,0.375199,27.9995
43.5342,0.399484,33.3972
40.8002,0.37174,29.7893
35.9598,0.3575,33.0661
41.1178,0.456898,34.4541
37.3983,0.355357,35.2667
40.8002,0.37174,29.7893
43.5342,0.399484,33.3972
35.9598,0.3575,33.0661
39.6226,0.396619,32.8338
43.5342,0.399484,33.3972
45.5824,0.409293,33.9663
43.5342,0.399484,33.3972
