g_mean,d_mean,P0_mean
38.263,0.371973,45.6094
30.3941,0.407721,42.7534
28.4232,0.525204,51.3288
33.4969,0.411994,51.9886
27.7758,0.507528,43.5944
37.3251,0.44011,43.0246
28.3133,0.477388,41.6868
32.2838,0.520971,51.8993
34.904,0.397358,42.0042
38.6781,0.458811,50.7312
35.5456,0.434081,45.478
35.5456,0.434081,45.478
29.8912,0.494218,46.3449
38.152,0.385972,50.7533
39.7224,0.371206,55.4158
28.4232,0.525204,51.3288
36.8634,0.417139,49.771
28.4232,0.525204,51.3288
32.2838,0.520971,51.8993
29.0329,0.456816,53.812
34.5803,0.352566,47.4996
27.2433,0.490622,54.0751
31.2343,0.505658,45.0802
36.2356,0.407211,43.8532
29.2606,0.464152,48.8957
32.0614,0.477571,48.0225
31.4964,0.422036,40.1236
36.2786,0.373476,44.7898
37.3251,0.44011,43.0246
36.2356,0.407211,43.8532
32.0614,0.477571,48.0225
29.2606,0.464152,48.8957
47.026199999999996,0.442329,44.3844
36.8634,0.417139,49.771
19.6543,0.648621,46.0928
32.2838,0.520971,51.8993
38.9869,0.42664799999999997,47.0275
29.1418,0.505724,44.2374
37.6696,0.373825,42.4008
31.9795,0.39276,48.1588
32.1933,0.387967,43.4272
31.367,0.474299,46.8028
35.6629,0.325225,42.9882
36.2356,0.407211,43.8532
31.2343,0.505658,45.0802
36.2356,0.407211,43.8532
38.9869,0.426648,47.0275
30.5871,0.459807,52.9256
33.821,0.338376,39.7768
35.5456,0.434081,45.478
36.2356,0.407211,43.8532
35.6427,0.3619,50.5024
38.0056,0.396585,51.0455
30.3941,0.407721,42.7534
36.2786,0.373476,44.7898
37.3251,0.44011,43.0246
33.5847,0.430577,49.7173
36.2786,0.373476,44.7898
34.5803,0.352566,47.4996
32.0614,0.477571,48.0225
32.4017,0.438757,36.6693
28.1767,0.413265,54.6639
29.2606,0.464152,48.8957
31.3234,0.496323,52.4693
36.2356,0.407211,43.8532
38.9869,0.426648,47.0275
37.3251,0.44011,43.0246
31.4645,0.487023,50.7961
39.368,0.427242,41.6653
32.9312,0.503096,41.053
30.5871,0.459807,52.9256
38.6781,0.458811,50.7312
31.9795,0.39276,48.15880000000001
30.5871,0.459807,52.9256
42.2214,0.438767,48.671
31.3234,0.496323,52.4693
29.8912,0.494218,46.3449
35.6427,0.3619,50.5024
30.5871,0.459807,52.9256
32.2838,0.520971,51.8993
28.4232,0.525204,51.3288
29.1418,0.505724,44.2374
38.0056,0.396585,51.0455
28.4232,0.525204,51.3288
27.2433,0.490622,54.0751
30.0889,0.460936,49.01669999999999
31.4964,0.422036,40.1236
31.3234,0.496323,52.4693
29.1418,0.505724,44.2374
34.5803,0.352566,47.49960000000001
38.263,0.371973,45.6094
38.0056,0.396585,51.0455
30.4042,0.492602,41.6671
31.4964,0.422036,40.1236
34.5803,0.352566,47.4996
30.5871,0.459807,52.9256
31.323400000000003,0.496323,52.4693
33.4969,0.411994,51.9886
28.1767,0.413265,54.66389999999999
37.3251,0.44011,43.0246
31.3234,0.496323,52.4693
30.0889,0.460936,49.0167
28.3133,0.477388,41.6868
29.2606,0.464152,48.8957
38.9869,0.426648,47.0275
35.6629,0.325225,42.9882
30.5871,0.459807,52.9256
31.3234,0.496323,52.4693
38.9869,0.426648,47.0275
30.5871,0.459807,52.9256
29.2606,0.464152,48.8957
28.3133,0.477388,41.6868
35.5456,0.434081,45.478
31.367,0.474299,46.8028
36.2786,0.373476,44.7898
31.3234,0.496323,52.4693
30.0889,0.460936,49.0167
38.9869,0.426648,47.0275
29.8912,0.494218,46.3449
38.9869,0.426648,47.0275
30.0889,0.460936,49.0167
30.0889,0.460936,49.0167
31.3234,0.496323,52.4693
32.2838,0.520971,51.8993
28.4232,0.525204,51.3288
29.2606,0.464152,48.8957
36.2786,0.373476,44.7898
30.3941,0.407721,42.7534
29.0329,0.456816,53.812
36.2356,0.407211,43.8532
31.2343,0.505658,45.0802
38.152,0.385972,50.7533
31.4645,0.487023,50.7961
30.4042,0.492602,41.6671
29.8912,0.494218,46.3449
32.1933,0.387967,43.4272
35.6629,0.325225,42.9882
36.2356,0.407211,43.8532
29.8912,0.494218,46.3449
35.5456,0.434081,45.478
29.2606,0.46415200000000006,48.8957
30.5871,0.459807,52.9256
30.3941,0.407721,42.7534
27.7758,0.507528,43.5944
35.6427,0.3619,50.5024
29.8912,0.494218,46.3449
35.5456,0.434081,45.478
29.2606,0.464152,48.8957
36.2786,0.373476,44.7898
38.263,0.37197299999999994,45.6094
31.9795,0.39276,48.1588
31.367,0.474299,46.8028
32.2838,0.520971,51.8993
31.367,0.474299,46.8028
38.9869,0.426648,47.0275
33.821,0.338376,39.7768
29.8912,0.494218,46.3449
29.2606,0.464152,48.8957
38.9869,0.426648,47.0275
39.368,0.42724199999999996,41.6653
31.2343,0.505658,45.0802
36.2356,0.407211,43.8532
30.587100000000003,0.459807,52.9256
30.0889,0.460936,49.0167
36.2786,0.373476,44.7898
31.4645,0.487023,50.7961
37.6696,0.373825,42.4008
31.367,0.474299,46.8028
30.3941,0.407721,42.7534
36.6752,0.399642,52.467999999999996
36.2786,0.373476,44.7898
28.4232,0.525204,51.3288
34.5803,0.352566,47.4996
29.9268,0.475704,56.3477
32.9312,0.503096,41.053
36.2786,0.373476,44.7898
31.9795,0.39276,48.15880000000001
34.5803,0.352566,47.4996
34.5803,0.352566,47.4996
32.9312,0.503096,41.053
31.367,0.474299,46.8028
38.6246,0.350964,47.5548
29.1418,0.505724,44.2374
37.3251,0.44011,43.0246
29.8912,0.494218,46.3449
30.0889,0.460936,49.0167
27.8124,0.527569,42.8617
28.4232,0.525204,51.3288
31.367,0.474299,46.8028
29.8912,0.494218,46.3449
30.0889,0.460936,49.01669999999999
31.3234,0.496323,52.4693
35.6629,0.325225,42.9882
31.3234,0.496323,52.4693
38.152,0.385972,50.7533
30.3941,0.407721,42.7534
29.2606,0.464152,48.8957
36.2356,0.407211,43.8532
32.2838,0.520971,51.899300000000004
27.2433,0.49062199999999995,54.0751
31.367,0.474299,46.8028
31.4964,0.422036,40.1236
34.5803,0.352566,47.4996
31.4964,0.422036,40.1236
31.323400000000003,0.496323,52.4693
32.2838,0.520971,51.8993
29.2606,0.464152,48.8957
30.5871,0.459807,52.9256
32.0614,0.477571,48.0225
36.2356,0.407211,43.8532
31.3234,0.496323,52.4693
37.3251,0.44011,43.0246
36.6752,0.399642,52.468
27.8124,0.527569,42.861700000000006
31.323400000000003,0.496323,52.4693
29.1418,0.505724,44.2374
27.2433,0.490622,54.0751
31.367,0.474299,46.8028
34.4504,0.358931,35.9231
