g_mean,d_mean,P0_mean
26.6657,0.528801,25.142
30.496,0.440935,17.156
29.3545,0.47144,27.7344
35.2012,0.321892,22.9195
35.1186,0.378495,22.4417
31.9913,0.382163,17.7524
34.5241,0.37569500000000006,19.1908
39.4975,0.306136,27.6994
35.1186,0.378495,22.4417
31.687,0.434112,25.8852
35.1186,0.378495,22.4417
35.1186,0.378495,22.4417
27.4307,0.483663,31.9133
34.4608,0.442995,30.3809
29.3545,0.47144,27.734400000000004
34.5241,0.375695,19.1908
30.496,0.440935,17.156
35.6871,0.482876,32.6955
28.3395,0.517673,39.2745
35.1186,0.378495,22.4417
26.4758,0.313991,18.3895
33.3706,0.34456099999999995,27.192799999999995
29.3545,0.47144,27.7344
34.5241,0.375695,19.1908
31.9913,0.382163,17.7524
35.1186,0.378495,22.4417
31.9913,0.382163,17.7524
37.6252,0.451903,26.0071
35.2012,0.321892,22.9195
29.3545,0.47144,27.7344
27.4867,0.454104,22.3006
29.3545,0.47144,27.7344
32.2722,0.400626,32.3511
31.4438,0.452361,17.0902
31.9913,0.382163,17.7524
33.0252,0.418055,24.7589
30.4785,0.420125,28.5748
21.983,0.53159,28.0891
31.7179,0.445551,25.9895
34.4608,0.442995,30.3809
31.687,0.434112,25.8852
35.1186,0.378495,22.4417
31.687,0.434112,25.8852
31.9913,0.382163,17.7524
35.1186,0.378495,22.4417
29.3545,0.47144,27.7344
25.762,0.423862,26.4272
26.0616,0.491724,26.0415
30.9867,0.52563,22.4994
34.4608,0.442995,30.3809
32.0412,0.496956,19.0269
33.0252,0.418055,24.7589
35.1186,0.378495,22.4417
31.7179,0.445551,25.9895
30.0262,0.522361,22.4047
31.687,0.434112,25.8852
35.1186,0.378495,22.4417
35.1186,0.378495,22.4417
31.3868,0.406908,20.2927
31.1484,0.41916,31.5983
31.4438,0.452361,17.0902
31.386800000000004,0.406908,20.2927
43.9392,0.400745,29.7754
32.8076,0.314283,16.3136
30.9867,0.52563,22.4994
22.6599,0.516111,16.8925
21.0314,0.572588,20.262
35.1186,0.378495,22.4417
37.6252,0.451903,26.0071
32.0412,0.496956,19.0269
31.4438,0.452361,17.0902
22.8966,0.538098,19.6508
35.6871,0.482876,32.6955
31.3868,0.406908,20.2927
34.4608,0.442995,30.3809
35.4776,0.468801,32.0843
27.4867,0.454104,22.3006
31.9913,0.382163,17.7524
33.0252,0.418055,24.7589
35.1186,0.378495,22.4417
35.4776,0.468801,32.0843
42.4244,0.340414,23.5631
31.687,0.434112,25.8852
31.7179,0.445551,25.9895
31.687,0.434112,25.8852
29.3545,0.47144,27.7344
23.3544,0.595141,27.275
27.4867,0.454104,22.3006
33.0252,0.418055,24.7589
31.6804,0.453581,22.0706
31.687,0.434112,25.8852
35.6871,0.482876,32.6955
35.1186,0.378495,22.4417
31.4438,0.452361,17.0902
29.3545,0.47144,27.7344
27.6763,0.454608,33.3303
31.4438,0.452361,17.0902
38.2092,0.385398,29.1784
34.5241,0.375695,19.1908
35.2012,0.321892,22.9195
31.687,0.434112,25.8852
31.687,0.434112,25.8852
31.687,0.434112,25.8852
35.2012,0.321892,22.9195
35.2012,0.321892,22.9195
23.3544,0.595141,27.275
39.0514,0.395208,20.4047
39.4975,0.306136,27.6994
28.2822,0.55769,33.4156
28.7173,0.386082,14.7505
31.687,0.434112,25.8852
34.5241,0.375695,19.1908
31.687,0.434112,25.8852
34.5241,0.375695,19.1908
21.983,0.53159,28.0891
34.5241,0.375695,19.1908
31.687,0.434112,25.8852
35.6871,0.482876,32.6955
27.6763,0.454608,33.3303
34.5241,0.375695,19.1908
31.3868,0.406908,20.2927
35.2012,0.321892,22.9195
34.4608,0.442995,30.3809
31.687,0.434112,25.8852
30.496,0.440935,17.156
31.9913,0.382163,17.7524
42.4244,0.340414,23.5631
29.7394,0.39078,29.5552
44.3416,0.427828,33.6379
34.5241,0.375695,19.1908
32.0412,0.496956,19.0269
32.6558,0.390643,27.8426
31.3868,0.406908,20.2927
29.2777,0.421749,26.4794
42.4244,0.340414,23.5631
39.6506,0.314635,26.540900000000004
35.2012,0.321892,22.9195
35.2012,0.321892,22.9195
41.2476,0.35033,19.4882
34.9332,0.402203,35.7463
35.1186,0.378495,22.4417
31.9913,0.382163,17.7524
27.6763,0.454608,33.3303
35.9598,0.3575,33.0661
31.687,0.434112,25.8852
33.0252,0.418055,24.7589
29.3545,0.47144,27.7344
34.9332,0.402203,35.7463
33.0252,0.418055,24.7589
31.4438,0.452361,17.0902
31.687,0.434112,25.8852
28.7173,0.386082,14.7505
35.1186,0.378495,22.4417
31.7179,0.445551,25.9895
39.0514,0.395208,20.4047
41.2476,0.35033,19.4882
35.2012,0.321892,22.9195
29.589,0.482397,37.5396
34.5241,0.37569500000000006,19.1908
31.4438,0.452361,17.0902
31.687,0.434112,25.8852
35.2012,0.321892,22.9195
34.4608,0.442995,30.3809
41.2476,0.35033,19.4882
34.5241,0.375695,19.1908
29.2777,0.421749,26.4794
35.2012,0.321892,22.9195
32.0489,0.433333,30.8075
31.687,0.434112,25.8852
31.687,0.434112,25.8852
30.9867,0.52563,22.499399999999998
31.687,0.434112,25.8852
34.5241,0.375695,19.1908
31.4438,0.452361,17.0902
39.3263,0.390375,27.2226
31.4438,0.452361,17.0902
32.8076,0.314283,16.3136
39.3263,0.39037499999999997,27.2226
30.0262,0.522361,22.4047
25.8239,0.559448,28.6444
37.6252,0.451903,26.0071
35.6871,0.482876,32.6955
35.2012,0.321892,22.9195
32.2722,0.400626,32.3511
30.9867,0.52563,22.499399999999998
31.4438,0.452361,17.0902
35.1186,0.378495,22.4417
32.2722,0.400626,32.3511
35.1186,0.378495,22.4417
30.496,0.440935,17.156
37.6252,0.451903,26.0071
28.2822,0.55769,33.4156
35.4776,0.468801,32.0843
31.4438,0.452361,17.0902
39.0514,0.395208,20.4047
33.0252,0.418055,24.7589
32.2722,0.400626,32.3511
35.1186,0.378495,22.4417
31.3192,0.392268,24.4154
35.2012,0.321892,22.9195
31.687,0.434112,25.8852
34.5241,0.375695,19.1908
31.1484,0.41916,31.5983
34.5241,0.375695,19.1908
31.7179,0.445551,25.9895
32.8076,0.314283,16.3136
26.0616,0.491724,26.0415
31.3868,0.406908,20.2927
31.687,0.434112,25.8852
35.1186,0.378495,22.4417
31.386800000000004,0.406908,20.2927
31.6804,0.453581,22.0706
31.687,0.434112,25.8852
29.3545,0.47144,27.7344
31.6804,0.453581,22.0706
31.687,0.434112,25.8852
31.687,0.434112,25.8852
31.4438,0.452361,17.0902
31.7179,0.445551,25.9895
33.0252,0.418055,24.7589
39.0514,0.395208,20.4047
33.0252,0.418055,24.7589
32.0412,0.496956,19.0269
30.496,0.440935,17.156
33.0252,0.418055,24.7589
30.0149,0.283686,12.5167
31.9913,0.382163,17.7524
35.1186,0.378495,22.4417
31.1484,0.41916,31.5983
35.1186,0.378495,22.4417
31.9913,0.382163,17.7524
31.687,0.434112,25.8852
34.5241,0.375695,19.1908
31.687,0.434112,25.8852
31.9913,0.382163,17.7524
29.3545,0.47144,27.7344
35.1186,0.378495,22.4417
32.0412,0.496956,19.0269
31.687,0.434112,25.8852
34.5241,0.375695,19.1908
31.6804,0.453581,22.0706
35.1186,0.378495,22.4417
33.0252,0.418055,24.7589
35.2012,0.321892,22.9195
31.687,0.434112,25.8852
31.687,0.434112,25.8852
31.9913,0.382163,17.7524
34.5241,0.375695,19.1908
33.0252,0.418055,24.7589
39.3263,0.390375,27.2226
34.4608,0.442995,30.3809
39.3263,0.390375,27.2226
35.2012,0.321892,22.9195
32.0489,0.433333,30.807499999999997
35.4776,0.468801,32.0843
28.7173,0.386082,14.7505
35.2012,0.321892,22.9195
31.9913,0.382163,17.7524
34.5241,0.375695,19.1908
34.4608,0.442995,30.3809
31.3868,0.406908,20.2927
32.8076,0.314283,16.3136
31.687,0.434112,25.8852
35.1186,0.378495,22.4417
31.1484,0.41916,31.5983
23.3544,0.595141,27.275
36.7419,0.383005,32.8771
30.0304,0.358556,26.4561
24.5091,0.481948,17.3577
34.5241,0.375695,19.1908
32.0489,0.433333,30.8075
39.4975,0.306136,27.6994
32.0412,0.496956,19.0269
31.9913,0.382163,17.7524
29.3545,0.47144,27.7344
31.687,0.434112,25.8852
35.4776,0.468801,32.0843
34.4608,0.442995,30.3809
38.2092,0.385398,29.1784
29.9007,0.241111,13.2012
35.4776,0.468801,32.0843
35.1186,0.378495,22.4417
25.9853,0.473594,34.754
35.6871,0.482876,32.6955
31.687,0.434112,25.8852
30.0262,0.522361,22.4047
27.6763,0.454608,33.3303
38.2092,0.385398,29.1784
35.6871,0.482876,32.6955
30.496,0.440935,17.156
29.3545,0.47144,27.7344
42.4244,0.340414,23.5631
29.3545,0.47144,27.7344
34.4608,0.442995,30.3809
31.687,0.434112,25.8852
24.5091,0.481948,17.3577
35.1186,0.378495,22.4417
31.687,0.434112,25.8852
35.2012,0.321892,22.9195
30.9867,0.52563,22.499399999999998
24.5091,0.481948,17.3577
36.7419,0.383005,32.8771
35.2012,0.321892,22.9195
29.3545,0.47144,27.7344
31.3868,0.406908,20.2927
30.9867,0.52563,22.4994
31.3868,0.406908,20.2927
30.478500000000004,0.42012499999999997,28.5748
31.9913,0.382163,17.7524
35.2012,0.321892,22.9195
24.5091,0.481948,17.3577
31.687,0.434112,25.8852
32.2722,0.400626,32.3511
27.6763,0.454608,33.3303
35.1186,0.378495,22.4417
35.1186,0.378495,22.4417
30.4785,0.420125,28.5748
27.6763,0.454608,33.3303
29.1986,0.483061,34.8933
50.4697,0.393015,28.7516
32.0412,0.496956,19.0269
34.5241,0.375695,19.1908
34.5241,0.375695,19.1908
35.1186,0.378495,22.4417
26.6657,0.528801,25.142
35.2012,0.321892,22.9195
32.8076,0.314283,16.3136
30.4785,0.420125,28.5748
32.2722,0.400626,32.3511
31.4438,0.452361,17.0902
31.4438,0.452361,17.0902
31.687,0.434112,25.8852
35.1186,0.378495,22.4417
28.2822,0.55769,33.4156
31.3192,0.392268,24.4154
31.687,0.434112,25.8852
31.3192,0.392268,24.4154
31.687,0.434112,25.8852
31.7179,0.445551,25.9895
35.2012,0.321892,22.9195
30.496,0.440935,17.156
33.0252,0.418055,24.7589
35.6871,0.482876,32.6955
39.4975,0.306136,27.6994
35.1186,0.378495,22.4417
35.2012,0.321892,22.9195
27.6763,0.454608,33.3303
30.6287,0.472648,37.1622
31.3192,0.392268,24.4154
27.764,0.541912,35.6715
31.3192,0.392268,24.4154
35.4776,0.468801,32.0843
34.4608,0.442995,30.3809
31.4438,0.452361,17.0902
35.1186,0.378495,22.4417
35.2012,0.321892,22.9195
38.2092,0.385398,29.1784
31.687,0.434112,25.8852
31.687,0.434112,25.8852
32.0412,0.496956,19.0269
37.6252,0.451903,26.0071
35.1186,0.378495,22.4417
31.6804,0.453581,22.0706
30.0262,0.522361,22.4047
26.3669,0.564441,28.9978
31.687,0.434112,25.8852
31.687,0.434112,25.8852
32.0489,0.433333,30.8075
35.2012,0.321892,22.9195
34.5241,0.375695,19.1908
23.3544,0.595141,27.275
28.2822,0.55769,33.4156
31.1484,0.41916,31.5983
22.9728,0.533609,25.4534
39.4975,0.306136,27.6994
31.9913,0.382163,17.7524
29.3545,0.47144,27.7344
32.0412,0.496956,19.0269
34.5241,0.375695,19.1908
48.7305,0.422474,28.4199
30.496,0.440935,17.156
31.687,0.434112,25.8852
27.4307,0.483663,31.9133
35.1186,0.378495,22.4417
31.3192,0.392268,24.4154
28.2822,0.55769,33.4156
35.1186,0.378495,22.4417
34.5241,0.375695,19.1908
31.687,0.434112,25.8852
27.4867,0.454104,22.3006
31.4438,0.452361,17.0902
31.687,0.434112,25.8852
21.983,0.53159,28.0891
34.4608,0.442995,30.3809
31.687,0.434112,25.8852
40.8002,0.37174,29.7893
31.3192,0.392268,24.4154
31.4438,0.452361,17.0902
33.0252,0.418055,24.7589
31.3868,0.406908,20.2927
30.496,0.440935,17.156
33.0252,0.418055,24.7589
27.4307,0.483663,31.9133
30.0262,0.522361,22.4047
57.181,0.493434,18.3087
31.3192,0.392268,24.4154
34.4608,0.442995,30.3809
35.4776,0.468801,32.0843
36.236,0.380193,29.8973
31.1484,0.41916,31.5983
30.9867,0.52563,22.4994
35.1186,0.378495,22.4417
35.1186,0.378495,22.4417
34.4608,0.442995,30.3809
31.4438,0.452361,17.0902
32.0489,0.433333,30.8075
29.3545,0.47144,27.7344
31.687,0.434112,25.8852
41.2476,0.35033,19.4882
34.5241,0.375695,19.1908
27.741200000000003,0.500847,29.159499999999998
31.3868,0.406908,20.2927
34.5241,0.375695,19.1908
35.1186,0.378495,22.4417
35.1186,0.378495,22.4417
31.687,0.434112,25.8852
35.2012,0.321892,22.9195
34.4608,0.442995,30.3809
33.0252,0.418055,24.7589
32.2722,0.400626,32.3511
31.687,0.434112,25.8852
31.687,0.434112,25.8852
29.2777,0.421749,26.4794
35.1186,0.378495,22.4417
35.4776,0.468801,32.0843
41.2476,0.35033,19.4882
31.3192,0.392268,24.4154
41.2476,0.35033,19.4882
31.687,0.434112,25.8852
33.0252,0.418055,24.7589
31.4438,0.452361,17.0902
35.2012,0.321892,22.9195
38.8465,0.375199,27.9995
31.6804,0.453581,22.0706
34.5241,0.375695,19.1908
30.496,0.440935,17.156
50.4697,0.393015,28.7516
39.3263,0.390375,27.2226
29.1986,0.483061,34.8933
31.7179,0.445551,25.9895
42.4244,0.340414,23.5631
35.2012,0.321892,22.9195
31.9913,0.382163,17.7524
34.5241,0.375695,19.1908
31.3192,0.392268,24.4154
35.1186,0.378495,22.4417
31.9913,0.382163,17.7524
26.3302,0.438903,17.7939
31.6804,0.453581,22.0706
30.496,0.440935,17.156
35.6871,0.482876,32.6955
31.1484,0.41916,31.5983
27.1637,0.49717,21.7068
35.2012,0.321892,22.9195
35.1186,0.378495,22.4417
31.687,0.434112,25.8852
31.4438,0.452361,17.0902
31.6804,0.453581,22.0706
32.0489,0.433333,30.8075
26.3302,0.438903,17.7939
31.3192,0.392268,24.4154
34.4608,0.442995,30.3809
33.0252,0.418055,24.7589
32.4298,0.349599,31.2928
35.1186,0.378495,22.4417
31.687,0.434112,25.8852
31.4438,0.452361,17.0902
35.1186,0.378495,22.4417
27.4867,0.454104,22.3006
30.0262,0.522361,22.4047
31.687,0.434112,25.8852
35.1186,0.378495,22.4417
24.5091,0.481948,17.3577
29.7394,0.39078,29.5552
35.2012,0.321892,22.9195
32.0489,0.433333,30.8075
34.5241,0.375695,19.1908
29.3545,0.47144,27.734400000000004
36.7419,0.383005,32.8771
32.8076,0.314283,16.3136
35.2012,0.321892,22.9195
21.1376,0.591978,32.8282
31.4438,0.452361,17.0902
31.7179,0.445551,25.9895
35.2012,0.321892,22.9195
37.6252,0.451903,26.0071
33.0252,0.418055,24.7589
29.1986,0.483061,34.8933
27.163699999999995,0.49716999999999995,21.7068
34.5241,0.37569500000000006,19.1908
