g_mean,d_mean,P0_mean
30.5871,0.459807,52.9256
33.4001,0.437117,56.4207
28.1767,0.413265,54.6639
29.1788,0.487322,53.0976
28.3133,0.477388,41.6868
27.2433,0.490622,54.0751
30.8272,0.390726,58.703
29.2606,0.464152,48.8957
29.1788,0.487322,53.0976
29.1788,0.487322,53.0976
28.1767,0.413265,54.6639
33.6675,0.456742,58.9667
29.3005,0.442324,55.3247
30.5871,0.459807,52.9256
29.1143,0.475252,54.1224
34.4414,0.375861,42.9343
27.2433,0.490622,54.0751
33.2773,0.471513,58.5634
29.1788,0.487322,53.0976
28.1767,0.413265,54.6639
36.2356,0.407211,43.8532
27.2433,0.49062199999999995,54.0751
32.3439,0.41223,60.6514
26.9078,0.496187,58.9443
32.3439,0.41223,60.6514
33.6675,0.456742,58.9667
29.1143,0.475252,54.1224
28.1767,0.413265,54.66389999999999
28.1767,0.413265,54.6639
28.3635,0.505767,39.3848
33.4969,0.411994,51.9886
25.1293,0.599694,48.9871
33.4969,0.411994,51.9886
27.2433,0.490622,54.0751
39.368,0.427242,41.6653
29.1788,0.487322,53.0976
33.2762,0.519193,52.3349
27.2433,0.490622,54.0751
29.3005,0.442324,55.3247
28.4232,0.525204,51.3288
29.1788,0.487322,53.0976
28.1767,0.413265,54.6639
27.2433,0.490622,54.0751
29.2606,0.464152,48.8957
27.2433,0.490622,54.0751
28.4232,0.525204,51.3288
38.9033,0.380914,38.694
29.1788,0.487322,53.0976
25.1293,0.599694,48.9871
37.5223,0.426879,62.4963
26.9078,0.496187,58.9443
29.1788,0.487322,53.0976
31.464499999999997,0.48702299999999993,50.7961
39.7224,0.371206,55.4158
32.2838,0.520971,51.8993
33.4001,0.437117,56.4207
36.2356,0.407211,43.8532
31.9795,0.39276,48.1588
31.2343,0.505658,45.0802
33.2773,0.471513,58.5634
31.3234,0.496323,52.4693
33.4969,0.411994,51.9886
31.3234,0.496323,52.4693
29.1788,0.487322,53.0976
26.9078,0.496187,58.9443
27.2433,0.490622,54.0751
33.4969,0.411994,51.9886
38.9033,0.380914,38.694
36.2356,0.407211,43.8532
29.1143,0.475252,54.1224
28.1767,0.413265,54.6639
27.2433,0.490622,54.0751
29.1788,0.487322,53.0976
29.1143,0.475252,54.1224
28.1767,0.413265,54.6639
33.4969,0.411994,51.9886
29.1788,0.487322,53.0976
29.1788,0.487322,53.0976
36.2356,0.407211,43.8532
33.4001,0.437117,56.4207
30.8272,0.3907260000000001,58.703
27.7758,0.507528,43.5944
33.2773,0.471513,58.5634
27.2433,0.490622,54.0751
28.1767,0.413265,54.6639
