g_mean,d_mean,P0_mean
30.4042,0.492602,41.6671
29.1418,0.505724,44.2374
29.1418,0.505724,44.2374
28.6681,0.478657,40.0284
31.367,0.474299,46.8028
28.6681,0.478657,40.0284
27.1065,0.38903,34.3813
28.3395,0.517673,39.2745
38.9033,0.380914,38.694
33.0817,0.464085,40.165
32.9312,0.503096,41.053
27.9688,0.478951,40.158
36.2786,0.373476,44.7898
28.3133,0.477388,41.6868
28.3133,0.477388,41.6868
31.2343,0.505658,45.0802
31.2343,0.505658,45.0802
28.3395,0.517673,39.2745
32.4298,0.349599,31.2928
22.6186,0.613825,39.6289
42.2214,0.438767,48.671
31.2343,0.505658,45.0802
27.3119,0.516914,35.7023
38.0056,0.396585,51.0455
28.3635,0.505767,39.3848
36.8634,0.417139,49.771
37.3251,0.44011,43.0246
41.119,0.396935,39.295
27.9688,0.478951,40.158
29.589,0.482397,37.5396
29.7394,0.39078,29.5552
26.5932,0.534245,45.9495
31.2343,0.505658,45.0802
27.7758,0.507528,43.5944
28.3133,0.477388,41.6868
28.3635,0.505767,39.3848
28.3395,0.517673,39.2745
35.4776,0.468801,32.0843
27.6763,0.454608,33.3303
36.2786,0.373476,44.7898
32.9312,0.503096,41.053
31.2343,0.505658,45.0802
30.3941,0.407721,42.7534
30.7854,0.460142,37.914
28.6681,0.478657,40.0284
32.9312,0.503096,41.053
29.1418,0.505724,44.2374
29.6254,0.520171,48.4005
28.3133,0.477388,41.6868
32.9312,0.503096,41.053
32.9312,0.503096,41.053
31.4964,0.422036,40.1236
28.3133,0.477388,41.6868
29.8018,0.409985,33.8094
32.9312,0.503096,41.053
29.7394,0.39078,29.5552
30.4042,0.492602,41.6671
25.9853,0.473594,34.754
31.2343,0.505658,45.0802
28.3395,0.517673,39.2745
32.0614,0.477571,48.0225
32.9312,0.503096,41.053
34.9332,0.402203,35.7463
28.6681,0.47865699999999994,40.0284
30.6287,0.472648,37.1622
26.8035,0.479089,42.6961
23.0926,0.491606,44.9662
34.9332,0.402203,35.7463
32.4298,0.349599,31.2928
30.587100000000003,0.459807,52.9256
31.4964,0.422036,40.1236
23.0926,0.491606,44.9662
27.4307,0.483663,31.9133
28.3133,0.477388,41.6868
23.0926,0.491606,44.9662
30.4042,0.492602,41.6671
35.4776,0.468801,32.0843
32.9312,0.503096,41.053
34.4414,0.375861,42.9343
27.4307,0.483663,31.9133
28.3133,0.477388,41.6868
32.9312,0.503096,41.053
29.1418,0.505724,44.2374
30.4042,0.492602,41.6671
31.367,0.474299,46.8028
32.9312,0.503096,41.053
31.367,0.474299,46.8028
32.9312,0.503096,41.053
37.0938,0.409236,39.3333
29.7394,0.39078,29.5552
28.3395,0.517673,39.2745
30.4042,0.492602,41.6671
27.3119,0.516914,35.7023
27.1065,0.38903,34.3813
30.7854,0.460142,37.914
32.9312,0.503096,41.053
32.9312,0.503096,41.053
27.1065,0.38903,34.3813
25.9853,0.473594,34.754
32.4298,0.349599,31.2928
29.6254,0.520171,48.4005
32.0614,0.477571,48.0225
27.8124,0.527569,42.8617
29.6254,0.520171,48.4005
29.1418,0.505724,44.2374
27.3119,0.516914,35.7023
23.6363,0.512292,28.014
27.6763,0.454608,33.3303
31.4964,0.422036,40.1236
29.1986,0.483061,34.8933
32.0489,0.433333,30.8075
29.1418,0.505724,44.2374
32.9312,0.503096,41.053
22.6186,0.613825,39.6289
37.3983,0.355357,35.2667
29.2606,0.464152,48.8957
32.9312,0.503096,41.053
29.8018,0.409985,33.8094
28.3635,0.505767,39.3848
27.9688,0.478951,40.158
35.4776,0.468801,32.0843
31.1484,0.41916,31.5983
28.3635,0.505767,39.3848
25.9853,0.473594,34.754
23.0926,0.491606,44.9662
32.9312,0.503096,41.053
32.4298,0.349599,31.2928
30.3941,0.407721,42.7534
50.8336,0.305657,32.6765
22.6186,0.613825,39.6289
24.9148,0.541527,37.188
32.9312,0.503096,41.053
32.9312,0.503096,41.053
34.9332,0.4022029999999999,35.7463
34.904,0.397358,42.0042
29.1418,0.505724,44.2374
32.9312,0.503096,41.053
30.4042,0.492602,41.6671
30.4042,0.492602,41.6671
41.3353,0.389544,35.5017
29.8018,0.409985,33.8094
30.6287,0.472648,37.1622
33.0817,0.464085,40.165
29.1418,0.505724,44.2374
27.3119,0.516914,35.7023
27.3119,0.516914,35.7023
29.6254,0.520171,48.4005
33.9415,0.48994,40.1337
33.0817,0.464085,40.165
27.1065,0.38903,34.3813
32.1933,0.387967,43.4272
28.3395,0.517673,39.2745
32.9312,0.503096,41.053
39.7081,0.450181,38.6416
28.3133,0.477388,41.6868
37.8849,0.41217,32.7267
31.2343,0.505658,45.0802
